AID,BIO_SEX,IMONTH,IDAY,IYEAR,H1GI1M,H1GI1Y,H1GI4,H1GI6A,H1GI6B,H1GI6C,H1GI6D,H1GI6E,H1GI8,H1GI9,H1NM4,H1NF4,H1RM1,H1RF1
93572288,1,7,24,95,4,77,0,0,1,0,0,0,7,2,97,97,4,4
93572290,1,7,27,95,4,79,0,1,0,0,0,0,7,1,97,97,8,8
93572322,1,8,8,95,9,77,1,1,0,0,0,0,7,1,1,1,4,1
93572342,2,7,28,95,6,77,0,1,0,0,0,0,7,1,97,97,4,2
93572346,2,7,15,95,8,79,0,0,1,0,0,0,7,2,97,97,9,7
93572363,2,5,21,95,11,77,0,1,0,0,0,0,7,1,97,97,4,6
93572365,1,4,30,95,12,77,0,1,0,0,0,0,7,1,4,97,4,6
93572369,2,6,12,95,5,77,0,1,0,0,0,0,7,1,6,6,4,97
93572371,1,7,19,95,11,79,0,0,1,0,0,0,7,2,97,4,6,97
93572376,1,6,26,95,3,78,0,1,0,0,0,0,7,1,97,97,7,7
93572380,2,5,24,95,3,80,0,0,1,0,0,0,7,2,97,97,2,97
93572383,2,7,1,95,7,79,0,0,1,0,0,0,7,2,97,97,6,98
93572388,1,5,3,95,12,78,0,0,1,0,0,0,7,2,97,97,2,2
93572389,2,8,2,95,8,78,0,1,0,0,0,0,7,1,97,1,1,97
93572390,2,8,3,95,1,80,0,1,0,0,0,0,7,1,97,97,4,2
93572391,1,5,17,95,9,77,0,1,0,0,0,0,7,1,97,97,7,7
93572393,1,5,17,95,1,80,0,1,0,0,0,0,7,1,97,97,9,8
93572443,1,6,13,95,4,79,0,0,1,0,0,0,7,2,97,97,7,8
93572448,2,7,23,95,4,77,0,1,0,0,0,0,7,1,97,7,7,97
93572462,2,9,2,95,1,81,0,1,0,0,0,0,7,1,97,97,9,8
93572668,1,4,30,95,4,77,0,1,0,0,0,0,7,1,97,97,11,4
93572802,2,5,22,95,12,77,0,1,0,0,0,0,7,1,97,97,6,6
93572803,2,8,3,95,5,76,0,1,0,0,0,0,7,1,97,97,8,6
93572804,2,6,7,95,2,77,0,1,0,0,0,0,7,1,97,97,2,4
93572808,2,5,8,95,5,79,0,1,0,0,0,0,7,1,97,97,4,8
93572864,1,7,11,95,9,78,0,0,1,0,0,0,7,2,97,4,6,97
93572910,1,8,16,95,3,80,0,1,0,0,0,0,7,1,5,97,4,2
93572916,2,8,1,95,4,77,0,1,0,0,0,0,7,1,97,4,4,4
93572922,2,9,11,95,1,82,1,0,0,0,0,1,7,1,1,97,4,97
93572941,2,7,19,95,4,79,0,1,0,0,0,0,7,1,97,97,2,4
93572948,2,8,7,95,11,76,0,1,0,0,0,0,7,1,97,7,7,97
93572964,2,9,13,95,1,82,0,1,0,0,0,0,7,1,97,97,4,4
93572971,2,5,3,95,11,77,0,0,1,0,0,0,7,2,97,7,7,7
93572975,2,5,4,95,12,79,0,0,1,0,0,0,7,2,97,97,7,97
93572977,1,5,17,95,11,78,0,0,1,0,0,0,7,2,97,97,8,4
93572986,2,7,21,95,5,80,0,1,0,0,0,0,7,1,97,97,8,2
93572988,1,7,18,95,6,79,0,1,0,0,0,0,7,1,97,97,4,4
93572993,2,8,5,95,12,76,0,1,0,1,0,0,1,1,97,97,8,8
93573039,2,8,5,95,2,77,0,1,0,0,0,0,7,1,97,97,8,8
93573115,2,5,23,95,11,78,0,1,0,0,0,0,7,1,4,97,97,4
93573118,1,7,7,95,1,79,0,1,0,0,0,0,7,1,97,97,4,97
93573138,2,7,3,95,11,79,0,1,0,0,0,0,7,1,97,97,9,8
93573190,2,6,24,95,12,79,0,1,0,1,0,0,1,1,97,4,4,97
93573223,2,9,6,95,7,74,0,0,1,0,0,0,7,2,97,97,2,97
93573229,1,5,16,95,8,75,0,1,0,0,0,0,7,1,98,98,97,97
93573299,2,8,25,95,11,79,0,1,0,0,0,0,7,1,6,4,11,98
93573313,2,9,19,95,3,78,1,1,0,1,0,0,3,1,97,2,2,4
93573326,2,6,25,95,3,76,0,0,1,0,0,0,7,2,97,98,1,97
93573327,2,5,15,95,3,77,1,1,0,0,0,0,7,1,97,98,98,97
93573336,2,5,31,95,8,77,0,0,1,0,0,0,7,2,97,4,3,97
93573496,1,6,15,95,5,80,0,1,0,0,0,0,7,1,97,97,9,9
93573610,2,8,31,95,6,78,0,1,0,0,0,0,7,1,97,4,4,97
93573618,2,6,17,95,2,81,0,1,0,0,0,0,7,1,97,97,7,4
93573631,2,7,5,95,9,78,0,0,1,0,0,0,7,2,97,4,7,8
93573639,1,7,19,95,3,78,0,1,0,0,0,0,7,1,97,97,8,9
93573694,2,7,1,95,6,78,0,0,1,0,0,0,7,2,97,4,6,97
93573699,1,7,31,95,1,80,0,0,1,0,0,0,7,1,8,97,7,7
93573916,1,7,20,95,4,82,0,1,0,0,0,0,7,1,4,97,97,8
93573922,1,8,15,95,7,76,0,1,0,0,0,0,7,1,98,97,97,4
93573923,1,5,30,95,4,75,0,0,1,0,0,0,7,2,98,98,7,6
93573933,1,6,15,95,9,77,0,1,0,0,0,0,7,1,97,97,8,8
93573940,1,7,14,95,2,77,0,1,0,0,0,0,7,1,97,97,2,2
93573942,2,7,1,95,4,80,0,1,0,0,0,0,7,1,97,97,1,1
93573945,2,9,15,95,11,78,0,1,0,0,0,0,7,1,97,2,2,97
93573949,2,7,6,95,10,77,0,1,0,0,0,0,7,1,4,4,97,97
93573950,1,6,26,95,4,82,0,1,0,0,0,0,7,1,97,97,7,8
93573951,2,9,13,95,8,79,0,1,0,0,0,0,7,1,97,97,8,4
93573959,2,6,26,95,12,77,0,1,0,0,0,0,7,1,97,97,6,8
93573994,1,5,21,95,12,76,0,1,0,0,0,0,7,1,97,97,8,4
93573999,2,7,11,95,10,77,0,1,0,0,0,0,7,1,4,97,4,4
93574023,2,6,8,95,8,77,0,1,1,0,0,0,8,2,97,11,8,97
93574088,1,7,26,95,12,75,0,1,0,0,0,0,7,1,97,11,4,97
93574109,1,8,22,95,9,80,0,0,1,0,0,0,7,2,97,97,8,9
93574140,1,7,23,95,7,77,1,1,0,0,0,1,5,1,97,97,4,4
93574203,1,7,8,95,3,77,0,0,1,0,0,0,7,2,97,97,8,8
93574235,1,6,30,95,3,79,0,0,1,0,0,0,7,2,97,4,6,97
93574247,2,7,31,95,5,77,0,1,0,0,0,0,7,1,97,97,4,4
93574299,2,6,13,95,8,78,0,1,0,0,0,0,7,1,97,97,9,9
93574300,1,8,19,95,6,76,0,0,0,0,1,0,7,4,9,97,97,9
93574305,2,5,18,95,12,81,0,0,1,0,0,0,7,2,97,4,6,97
93574336,1,6,11,95,1,78,0,1,0,0,0,0,7,1,97,7,4,97
93574426,1,6,12,95,3,78,0,1,0,0,0,0,7,1,97,97,11,11
93574434,2,5,27,95,12,76,1,0,0,0,0,1,7,5,97,11,2,97
93574441,2,5,25,95,11,79,0,1,0,0,0,0,7,1,97,97,2,1
93574494,2,6,26,95,7,79,0,0,1,0,0,0,7,2,97,12,4,97
93574504,2,8,2,95,5,78,0,0,1,0,0,0,7,2,97,97,9,9
93574520,1,5,23,95,7,79,0,1,0,0,0,0,7,1,97,97,6,97
93574605,1,6,18,95,1,79,0,0,1,0,0,0,7,2,97,4,7,97
93574606,1,6,2,95,6,79,0,0,1,0,0,0,7,2,97,2,8,97
93574632,1,6,24,95,1,78,0,0,1,0,0,0,7,2,4,97,11,9
93574688,2,6,30,95,1,77,1,0,0,0,0,1,7,5,97,97,2,4
93574705,2,7,14,95,12,77,0,0,1,0,0,0,7,2,97,97,5,97
93574787,1,7,31,95,10,77,0,1,0,0,0,0,7,1,97,97,5,4
93574791,1,7,31,95,11,78,0,1,0,0,0,0,7,1,97,97,4,7
93574818,2,6,4,95,11,78,0,0,1,0,0,0,7,2,97,4,2,97
93574847,2,6,9,95,1,80,0,1,0,0,0,0,7,3,97,97,4,5
93574885,2,8,17,95,5,77,0,1,0,0,0,0,7,1,97,8,7,97
93574894,2,7,6,95,5,77,0,1,0,0,0,0,7,1,8,97,97,8
93574909,2,9,8,95,11,78,0,0,1,0,0,0,7,2,97,97,8,8
93574915,1,5,4,95,2,78,0,0,0,0,1,0,7,5,97,97,11,5
93574917,2,6,21,95,12,78,0,0,1,0,0,0,7,2,97,97,2,5
93574932,2,5,8,95,6,77,0,0,1,0,0,0,7,2,97,97,4,97
93575016,2,8,20,95,7,77,0,1,0,0,0,0,7,1,97,97,7,7
93575021,1,7,16,95,12,76,0,0,1,0,0,0,7,2,97,2,2,97
93575027,2,6,6,95,10,80,0,0,1,0,0,0,7,2,97,97,2,4
93575070,2,5,14,95,3,80,0,1,0,0,0,0,7,1,97,97,8,9
93575076,2,5,8,95,6,78,0,1,0,0,0,0,7,1,97,8,9,8
93575084,2,8,8,95,2,79,0,0,1,0,0,0,7,2,97,12,5,97
93575100,2,7,31,95,3,77,0,0,0,0,1,0,7,4,97,97,4,4
93575105,1,8,22,95,10,81,0,0,0,0,1,0,7,4,97,97,4,4
93575117,2,6,19,95,3,80,0,1,0,0,0,0,7,1,97,97,8,8
93575122,2,7,6,95,10,79,0,0,1,0,0,0,7,2,4,97,97,8
93575124,1,6,2,95,2,77,0,0,1,0,0,0,7,2,97,97,8,4
93575131,1,6,21,95,1,78,1,0,0,0,0,1,7,5,9,9,8,9
93575132,2,8,25,95,7,77,0,1,0,0,0,0,7,1,97,4,4,97
93575154,2,7,7,95,1,77,0,0,1,0,0,0,7,2,97,97,4,2
93575158,2,6,30,95,8,77,0,1,0,0,0,0,7,1,97,97,8,4
93575181,2,4,29,95,3,77,0,0,1,0,0,0,7,2,97,8,8,97
93575184,1,6,16,95,9,79,0,0,1,0,0,0,7,2,97,9,9,97
93575189,1,6,14,95,1,79,0,1,0,0,0,0,7,1,97,4,7,97
93575200,1,7,10,95,8,79,0,1,0,0,0,0,7,1,97,97,2,2
93575204,1,5,31,95,2,81,0,1,0,0,0,0,7,1,97,97,4,4
93575232,1,7,24,95,6,79,0,1,0,0,0,0,7,1,97,97,4,9
93575233,1,6,13,95,11,77,0,1,0,0,0,0,7,1,4,97,4,4
93575244,2,5,18,95,2,81,0,0,1,0,0,0,7,2,7,7,8,4
93575248,1,5,26,95,3,78,0,0,1,0,0,0,7,2,97,97,8,8
93575249,2,6,8,95,4,82,0,0,1,0,0,0,7,2,97,97,4,9
93575250,1,5,9,95,12,79,0,1,0,0,0,0,7,1,97,97,4,8
93575275,2,8,9,95,3,80,0,1,0,0,0,0,7,1,97,97,9,9
93575287,2,8,8,95,11,76,0,0,1,0,0,0,7,2,97,97,2,97
93575290,2,8,3,95,3,80,0,0,1,0,0,0,7,2,97,8,9,97
93575308,2,7,19,95,8,78,0,0,0,0,1,0,7,4,97,97,8,8
93575309,2,8,14,95,11,78,1,1,0,0,0,0,7,1,97,4,4,97
93575329,1,5,13,95,8,79,0,0,1,0,0,0,7,2,97,4,7,97
93575336,1,8,14,95,6,80,0,1,0,0,0,0,7,1,97,97,9,8
93575354,1,7,21,95,11,76,0,1,0,0,0,0,7,1,4,8,97,97
93575384,2,5,31,95,5,77,0,1,0,0,0,0,7,1,97,97,4,4
93575385,2,8,11,95,12,77,0,1,0,0,0,0,7,1,97,1,4,97
93575389,1,8,11,95,12,76,0,1,0,0,0,0,7,1,11,97,1,97
93575392,1,8,7,95,1,78,0,0,0,0,1,0,7,4,97,97,9,8
93575395,1,7,24,95,1,80,0,0,0,0,1,0,7,4,97,97,7,8
93575398,2,5,20,95,1,79,1,0,0,0,0,1,7,5,97,97,11,11
93575400,2,6,19,95,1,80,0,1,0,0,0,0,7,1,97,8,9,9
93575403,2,7,9,95,10,80,0,1,0,0,0,0,7,1,97,97,6,3
93575407,1,8,17,95,7,77,0,1,0,0,0,0,7,1,97,97,8,8
93575423,1,5,31,95,3,80,0,0,1,0,0,0,7,2,97,97,4,8
93575425,2,4,27,95,7,80,0,0,1,0,0,0,7,2,97,97,2,2
93575429,1,8,23,95,9,78,0,0,1,0,0,0,7,2,97,97,4,2
93575621,2,5,27,95,1,77,1,0,1,0,0,0,7,2,97,2,4,97
93575624,1,7,13,95,1,77,0,0,1,0,0,0,7,2,6,97,1,97
93575625,2,5,3,95,3,80,0,0,1,0,0,0,7,2,97,97,4,4
93575779,1,5,10,95,10,77,1,1,0,0,0,0,7,1,97,97,9,9
93575800,1,7,21,95,4,81,0,1,0,0,0,0,7,1,97,97,4,4
93575804,2,7,12,95,6,82,0,1,0,0,0,0,7,1,97,97,6,4
93575809,2,5,1,95,5,79,0,1,0,0,0,0,7,1,97,2,3,97
93575820,2,6,19,95,8,78,0,0,1,0,0,0,7,2,97,97,1,1
93575835,1,7,18,95,12,79,0,1,0,0,0,0,7,1,97,97,8,9
93575908,1,5,26,95,3,82,0,1,0,0,0,0,7,1,97,97,8,9
93575910,1,5,31,95,9,77,0,1,0,0,0,0,7,1,97,97,4,9
93575924,2,6,17,95,10,79,0,0,1,0,0,0,7,2,97,4,4,97
93575946,2,7,9,95,2,81,0,0,1,0,0,0,7,2,97,97,6,11
93575947,2,9,9,95,2,78,0,0,1,0,0,0,7,2,97,97,9,9
93575948,1,7,24,95,8,77,0,0,1,0,0,0,7,2,97,97,6,97
93575964,2,8,9,95,10,77,0,1,0,0,0,0,7,1,97,97,4,8
93575979,2,5,27,95,9,79,0,1,0,0,0,0,7,1,97,97,7,9
93575980,1,7,27,95,9,79,0,1,0,1,0,0,1,1,97,97,8,2
93575983,2,7,21,95,10,77,0,1,0,0,0,0,7,1,97,97,9,9
93575989,2,5,22,95,5,78,0,1,0,0,0,0,7,1,97,97,8,6
93575995,2,6,3,95,1,77,0,1,0,0,1,0,4,4,97,9,9,97
93575998,1,5,16,95,1,78,1,0,0,0,0,1,7,5,97,1,4,97
93576009,2,6,28,95,4,80,0,1,0,0,0,0,7,1,4,97,7,4
93576037,1,8,10,95,3,78,0,0,0,0,1,0,7,4,97,97,8,8
93576040,2,7,6,95,9,82,0,1,0,0,0,0,7,1,97,97,7,7
93576119,2,7,19,95,2,77,0,1,0,0,0,0,7,1,97,4,4,8
93576196,1,6,24,95,7,79,0,0,1,0,0,0,7,2,97,8,8,97
93576206,1,5,31,95,8,79,0,1,0,0,0,0,7,1,97,7,7,97
93576251,2,6,13,95,11,76,0,1,0,0,0,0,7,1,97,11,4,97
93576265,1,8,2,95,11,77,0,1,0,0,0,0,7,1,97,4,4,4
93576343,1,5,26,95,11,80,0,0,0,0,1,0,7,4,4,4,7,97
93576372,1,5,31,95,3,80,0,1,0,0,0,0,7,1,97,97,2,2
93576458,2,6,23,95,9,77,0,1,0,0,0,0,7,1,97,97,5,4
93576488,1,6,24,95,2,79,0,1,0,0,0,0,7,1,7,97,4,7
93576493,1,6,12,95,11,78,0,0,1,0,0,0,7,2,97,97,7,4
93576534,1,6,1,95,11,77,0,1,0,0,0,0,7,1,97,97,9,9
93576538,1,5,11,95,10,78,0,1,0,0,0,0,7,1,97,9,9,9
93576563,2,6,7,95,4,78,1,0,0,0,0,1,7,5,12,4,12,97
93576574,1,7,28,95,6,80,1,1,0,0,0,0,7,1,97,97,7,8
93576611,1,8,18,95,9,79,0,1,0,0,0,0,7,1,97,4,4,4
93576638,1,7,10,95,5,77,0,1,0,0,0,0,7,1,97,97,7,7
93576682,2,6,27,95,10,78,0,1,0,0,0,0,7,1,97,4,7,97
93576741,2,6,17,95,10,80,0,0,0,0,1,0,7,4,97,97,4,4
93576794,2,6,28,95,10,78,0,0,1,0,0,0,7,2,97,11,8,97
93576803,1,5,31,95,12,78,0,1,0,0,0,0,7,1,97,97,7,8
93576816,2,6,6,95,4,77,0,1,0,0,0,0,7,1,9,9,97,97
93576840,1,5,28,95,9,81,0,0,0,0,1,0,7,4,97,97,8,7
93576898,2,5,31,95,1,78,0,0,0,0,1,0,7,5,97,97,4,12
93576919,1,5,16,95,6,80,1,1,0,1,0,0,1,1,97,8,4,97
93576924,1,9,16,95,7,79,1,0,0,0,0,1,7,5,97,97,2,97
93577057,1,6,16,95,12,76,0,1,0,0,0,0,7,1,97,97,4,4
93577121,2,6,2,95,3,77,0,1,0,0,0,0,7,1,97,97,8,9
93577123,1,6,5,95,5,82,0,1,0,0,0,0,7,1,97,97,9,9
93577126,1,5,18,95,10,76,1,0,0,0,0,1,7,2,97,97,9,9
93577151,2,5,3,95,8,77,0,1,0,0,0,0,7,1,6,2,8,7
93577157,2,6,26,95,8,78,0,0,0,0,1,0,7,4,97,97,1,4
93577184,2,7,13,95,8,80,1,0,0,0,0,1,7,2,97,97,7,1
93577189,2,5,31,95,5,78,1,0,0,0,0,1,7,5,97,1,7,97
93577225,2,6,4,95,5,82,0,0,1,0,0,0,7,2,97,97,8,8
93577262,1,4,30,95,8,78,0,0,1,0,0,0,7,2,97,4,6,97
93577320,2,6,2,95,11,76,0,1,0,0,0,0,7,1,97,8,8,97
93577321,1,7,17,95,6,82,0,0,1,0,0,0,7,2,7,97,97,7
93577328,1,6,21,95,2,77,0,1,0,0,0,0,7,1,97,97,9,9
93577364,1,6,19,95,8,79,0,1,0,0,0,0,7,1,97,97,8,9
93577658,2,6,22,95,12,76,0,0,1,0,0,0,7,2,97,97,8,4
93577680,2,7,2,95,3,80,1,0,0,0,0,1,7,5,97,11,4,97
93577686,2,6,20,95,12,79,0,1,0,0,0,0,7,1,97,11,4,97
93577782,2,8,3,95,10,79,0,1,0,0,0,0,7,1,97,97,2,4
93577866,2,7,19,95,6,77,0,1,0,0,0,0,7,1,4,97,1,2
93577922,1,5,20,95,5,80,0,1,0,0,0,0,7,1,97,97,8,8
93577929,2,6,30,95,3,80,0,1,0,0,0,0,7,1,97,97,11,11
93577953,1,6,10,95,3,77,0,1,0,0,0,0,7,1,97,97,4,5
93578019,2,5,9,95,3,79,0,1,0,0,0,0,7,1,97,97,4,4
93578025,2,8,17,95,3,76,0,0,1,0,0,0,7,2,97,97,2,97
93578040,1,6,20,95,3,80,0,1,0,0,0,0,7,1,97,97,4,4
93578082,1,7,30,95,7,78,0,0,1,0,0,0,7,2,97,8,7,97
93578101,2,7,10,95,11,79,0,0,1,0,0,0,7,2,97,8,8,97
93578116,2,6,21,95,3,80,0,0,1,0,0,0,7,2,97,11,6,97
93578142,1,8,17,95,7,77,0,1,0,0,0,0,7,1,97,97,4,4
93578168,1,9,15,95,6,79,0,0,1,0,0,0,7,2,4,98,4,4
93578170,1,5,9,95,4,79,0,1,0,0,0,0,7,1,97,97,8,9
93578217,2,5,6,95,5,77,0,0,1,0,0,0,7,2,97,4,7,97
93578231,2,4,27,95,3,80,0,1,0,0,0,0,7,1,97,9,9,97
93578249,2,7,12,95,7,78,0,1,0,0,0,0,7,1,97,97,4,4
93578290,1,5,18,95,6,77,0,1,0,0,0,0,7,1,97,97,2,1
93578309,1,7,15,95,1,78,0,0,1,0,0,0,7,2,97,97,6,2
93578314,2,6,24,95,8,80,0,0,0,1,1,0,3,3,97,97,2,97
93578315,1,6,20,95,4,79,0,0,1,0,0,0,7,2,97,4,4,97
93578347,1,6,20,95,9,80,0,1,0,0,0,0,7,1,97,97,8,8
93578380,2,5,11,95,8,80,0,0,1,0,0,0,7,2,97,97,9,9
93578413,1,8,15,95,5,77,0,1,0,0,0,0,7,1,97,6,4,97
93578435,2,5,13,95,8,76,0,1,0,0,0,0,7,1,97,97,6,9
93578443,2,7,28,95,11,78,0,1,0,0,0,0,7,1,97,2,2,97
93578447,1,6,9,95,8,80,0,1,0,0,0,0,7,1,97,97,4,8
93578486,2,8,3,95,2,80,0,0,1,0,0,0,7,2,97,4,6,97
93578493,1,6,30,95,8,79,0,1,0,0,0,0,7,1,97,97,4,1
93578500,1,8,17,95,8,80,0,0,1,0,0,0,7,2,97,97,97,7
93578507,2,8,5,95,7,80,0,0,1,0,0,0,7,2,7,97,97,7
93578536,1,5,26,95,9,80,0,0,1,0,0,0,7,2,97,97,8,7
93578537,2,5,19,95,2,78,0,0,1,0,0,0,7,2,97,11,6,1
93578548,2,6,3,95,7,79,0,1,0,0,0,0,7,1,97,8,8,7
93578609,2,7,29,95,5,78,0,0,1,0,0,0,7,2,97,2,9,97
93578627,2,8,3,95,10,77,0,1,0,0,0,0,7,1,97,97,4,8
93578685,2,7,20,95,2,77,0,0,1,0,0,0,7,2,4,4,4,4
93578693,2,7,31,95,12,77,0,1,0,0,0,0,7,1,97,4,4,97
93578735,1,5,6,95,11,78,0,1,0,0,0,0,7,1,97,6,7,97
93578741,1,5,16,95,5,77,0,1,0,0,0,0,7,1,97,97,7,8
93578806,1,8,12,95,5,79,0,0,1,0,0,0,7,2,97,97,7,8
93578848,2,7,12,95,9,77,1,1,0,0,0,0,7,1,97,4,7,7
93578861,2,6,6,95,6,78,0,0,1,0,0,0,7,2,97,97,7,4
93578865,1,5,30,95,9,77,1,0,0,0,0,1,7,5,97,97,8,4
93578897,2,6,29,95,9,78,0,1,0,0,0,0,7,1,97,97,4,4
93578937,1,5,9,95,4,80,0,0,1,0,0,0,7,2,97,97,9,8
93578961,2,5,30,95,4,78,0,0,0,0,1,0,7,4,97,97,4,1
93579173,2,6,26,95,7,77,0,1,0,0,0,0,7,1,97,97,4,8
93579230,2,8,26,95,5,77,0,0,1,1,0,0,2,2,97,4,8,97
93579232,2,5,31,95,10,77,0,0,1,0,0,0,7,2,97,2,7,97
93579233,1,6,24,95,9,78,0,0,1,0,0,0,7,2,97,4,4,97
93579234,2,6,16,95,8,77,0,0,1,0,0,0,7,2,97,97,7,4
93579239,1,7,5,95,1,77,0,0,1,0,0,0,7,2,97,8,8,97
93579260,1,12,18,95,10,78,0,1,0,0,0,0,7,1,6,97,97,2
93579262,1,8,22,95,6,78,0,1,0,0,0,0,7,1,4,97,4,4
93579266,2,11,1,95,1,79,0,1,0,0,0,0,7,1,97,97,4,8
93579267,2,12,18,95,1,78,0,1,0,1,0,0,1,1,97,97,4,4
93579273,2,6,15,95,7,77,0,1,0,0,0,0,7,1,97,97,4,5
93579278,2,6,20,95,4,78,0,1,0,0,0,0,7,1,97,97,7,9
93579279,1,7,7,95,2,79,0,1,0,0,0,0,7,1,97,97,2,2
93579292,1,6,12,95,3,77,0,1,0,0,0,0,7,1,5,2,11,11
93579293,2,7,6,95,6,82,0,1,0,0,0,0,7,1,97,5,7,97
93579298,2,5,30,95,8,77,0,1,0,0,0,0,7,1,97,97,7,4
93579331,1,8,5,95,11,77,0,0,1,0,0,0,7,2,97,9,9,97
93579332,2,6,17,95,7,77,0,0,1,0,0,0,7,2,97,7,7,97
93579333,2,8,23,95,2,78,0,0,1,0,0,0,7,2,97,97,2,8
93579334,1,5,26,95,10,76,0,0,1,0,0,0,7,2,97,2,2,97
93579336,2,6,28,95,3,79,0,0,1,0,0,0,7,2,97,8,8,97
93579339,2,6,30,95,5,79,0,0,1,0,0,0,7,2,97,97,11,8
93579375,2,6,20,95,12,76,0,1,0,0,0,0,7,1,6,97,97,8
93579379,2,7,14,95,1,77,0,1,0,0,0,0,7,1,2,97,2,97
93579934,1,5,27,95,10,80,0,0,1,0,0,0,7,2,97,97,11,11
93579938,1,7,27,95,7,79,0,0,1,0,0,0,7,2,9,97,97,8
93579941,1,7,19,95,10,81,0,1,0,0,0,0,7,1,97,97,4,4
93579945,1,5,22,95,10,81,0,1,0,0,0,0,7,1,97,97,4,4
93579948,1,5,17,95,7,79,0,1,0,0,0,0,7,1,97,11,1,11
93579949,1,6,8,95,3,77,0,1,0,0,0,0,7,1,2,2,97,97
93579950,1,7,17,95,8,80,1,0,0,0,0,1,7,5,97,97,4,4
93579951,2,5,2,95,6,76,1,0,0,0,0,1,7,5,97,97,1,1
93579958,1,6,10,95,10,80,0,1,0,0,0,0,7,1,97,97,4,4
93579959,1,6,9,95,10,80,0,1,0,0,0,0,7,1,97,97,4,4
93579960,1,10,21,95,3,78,0,1,0,0,0,0,7,1,97,97,7,7
93579961,1,10,6,95,12,79,0,1,0,0,0,0,7,1,1,4,1,4
93579963,2,10,10,95,9,79,0,1,0,0,0,0,7,1,97,97,4,4
93579966,1,8,22,95,2,79,0,1,0,0,0,0,7,1,97,97,4,4
93579977,2,5,31,95,11,79,0,1,0,0,0,0,7,1,5,97,97,5
93579982,2,5,18,95,1,78,0,1,0,0,0,0,7,1,97,97,6,7
93579984,1,6,6,95,4,81,0,1,0,0,0,0,7,1,97,97,8,9
93579988,1,5,9,95,2,82,0,1,0,0,0,0,7,1,97,97,11,11
93579993,2,4,25,95,7,79,0,1,0,0,0,0,7,1,97,1,5,97
93579994,1,6,23,95,2,78,0,1,0,0,0,0,7,1,97,97,7,4
93579995,1,7,21,95,9,80,0,1,0,0,0,0,7,1,97,97,5,5
93579998,2,6,21,95,5,79,0,1,0,0,0,0,7,1,97,97,4,4
93579999,1,6,27,95,2,78,0,1,0,0,0,0,7,1,97,97,7,6
93590952,2,8,11,95,9,76,1,1,0,0,0,0,7,1,97,2,3,97
93593001,1,4,26,95,8,78,1,1,0,0,0,0,7,1,97,97,12,1
93606129,2,10,10,95,4,79,0,1,0,0,0,0,7,1,97,97,8,8
93606426,1,8,30,95,5,80,0,0,1,0,0,0,7,2,12,97,12,97
93606726,2,9,23,95,4,79,1,1,0,0,0,0,7,1,97,6,1,97
93606824,1,8,4,95,3,78,0,0,1,0,0,0,7,2,97,97,8,9
93608178,1,9,19,95,2,79,0,1,0,0,0,0,7,1,97,97,4,4
93614072,1,7,31,95,6,77,0,1,0,0,0,0,7,1,97,97,4,2
93614271,2,8,31,95,8,78,0,1,0,0,0,0,7,1,97,97,7,7
93614277,2,8,31,95,7,80,0,1,0,0,0,0,7,1,97,97,7,7
93614279,1,8,30,95,2,80,0,1,0,0,0,0,7,1,97,4,2,97
93614879,1,10,10,95,5,79,0,1,0,0,0,0,7,1,97,97,4,97
93614974,1,11,6,95,3,79,0,1,0,0,0,0,7,1,97,97,4,8
93614977,2,8,2,95,4,80,0,0,1,0,0,0,7,2,97,97,2,8
93619060,1,7,29,95,8,76,0,1,0,0,0,0,7,1,97,8,9,97
93619164,1,8,14,95,5,81,0,1,0,0,0,0,7,1,97,97,7,8
93619267,1,8,17,95,1,82,0,1,0,0,0,0,7,1,97,9,8,97
93619360,1,9,5,95,6,82,0,1,0,0,0,0,7,1,97,97,9,9
93619361,2,9,11,95,5,82,0,1,0,0,0,0,7,1,97,97,8,8
93619466,1,8,27,95,4,81,0,1,0,0,0,0,7,1,97,97,8,7
93619861,1,8,7,95,2,81,0,1,0,0,0,0,7,1,97,4,8,97
93619869,2,8,17,95,12,76,0,1,0,0,0,0,7,1,97,97,8,9
93624272,2,8,1,95,3,79,0,1,0,0,0,0,7,1,97,4,6,97
93624972,2,8,3,95,6,77,0,1,0,0,0,0,7,1,97,97,8,8
93636258,1,9,10,95,4,77,0,1,0,0,0,0,7,1,97,97,4,4
93676125,2,9,12,95,4,80,0,0,1,0,0,0,7,2,97,97,8,8
93676351,1,9,5,95,1,80,1,1,0,0,0,0,7,1,97,97,4,8
93676527,2,10,7,95,3,80,0,0,1,0,0,0,7,2,97,97,8,8
93676754,1,8,12,95,11,77,0,1,0,0,0,0,7,1,97,2,6,97
93678179,1,9,20,95,9,78,0,1,0,0,0,1,1,1,97,97,4,8
93678272,2,8,9,95,12,76,0,1,0,0,0,0,7,1,97,97,8,9
93678571,1,8,25,95,8,79,0,0,1,0,0,0,7,2,97,97,8,8
93678674,2,9,16,95,2,79,0,1,0,0,0,0,7,1,7,97,97,5
93678779,2,9,13,95,12,77,0,1,0,0,0,0,7,1,97,8,8,8
93710011,1,6,5,95,10,79,0,0,1,0,0,0,7,2,97,4,4,97
93710031,2,7,11,95,8,82,0,1,0,0,0,0,7,1,97,97,8,8
93710092,1,7,24,95,10,80,0,1,0,0,0,0,7,1,97,97,7,4
93710179,2,5,24,95,10,80,0,1,0,0,0,0,7,1,97,4,12,12
